,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
0,-0.8747108052618346,0.5673296948705574,0.36392912451766257,-0.7511012457179033,0.40076604405302696,0.41378442809419186,1.1783906438504836,-0.5633159080203556,0.06327300402393769,0.517171042494728,-0.6503959968780815,-0.3706813968567576,-0.6545613188884006,-0.7752535064732546,-0.08048311337120528,-1.2155878190981488,-0.8180684635959878,-0.25815979925602506,-1.0287196747072236,-0.751039548929461,-1.0295425363984048,-0.20390986248170156,-0.9183347288308786,-0.898055193925571,0.7386168081558947,-0.9876740798247285,1.18553809816412,0.36667831601785916,-0.7016277439292454,-0.36073830000221996,-0.08882665379519085,1.8189595086839878,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,3,1,1,3,3,0,4,0,12,1,2,0,2,1,0,10,12,3,3,4,1,4,4,4,5,3,0,4,1,3,3,7,3,1,3,4,5,2,2,2,1,8,4
1,-0.8747108052618346,0.6159627163051135,0.8978606465841876,-0.05487715581801731,0.40076604405302696,0.5123978682427424,1.3204049021762516,0.04705661823792002,1.063027157636895,-0.29780043389515387,-0.3392618613878763,0.638925196345743,0.4332981715982624,-0.7752535064732546,-0.08048311337120528,-0.323539410380297,-0.8180684635959878,-0.25815979925602506,-1.0287196747072236,1.2376477503229593,0.17599723936826683,-0.20390986248170156,-0.2553706668000759,-0.898055193925571,0.8551186376801596,-0.9876740798247285,-0.7409585454141736,2.3478672670516176,-0.1788259901749585,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,19.730438206654604,-0.038280725049225355,1.7139053747950546,4,1,1,0,3,0,0,0,12,2,2,0,2,3,0,11,13,1,3,4,1,4,4,4,0,6,0,4,1,3,2,7,3,1,3,4,5,2,2,4,0,8,4
2,0.06135085413269498,0.2755315662632213,0.8096458733731966,-0.7511012457179033,-0.49741776281850353,-0.7695768536884137,-0.5731185421673215,-0.5633159080203556,0.7729885899953338,-0.29780043389515387,-0.9546668793795321,-0.26678452149363674,-0.5741652364505871,0.8919440851915289,-0.08048311337120528,0.29450798596001604,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,1.2376477503229593,0.17599723936826683,-0.20390986248170156,-0.2553706668000759,0.647065711660995,-0.659405146135284,0.30151912374237455,0.04254487422293139,0.9304949344938694,-0.20787053205019665,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-1.1406144983417228,1.7139053747950546,4,1,1,0,3,0,4,0,8,2,2,0,4,1,0,10,12,3,3,4,2,2,4,4,2,6,0,2,1,3,3,7,5,1,0,4,5,2,2,2,1,8,4
3,0.06135085413269498,0.4700636520014454,0.032063936511096486,-0.05487715581801731,0.40076604405302696,-0.8024480004045971,-0.5731185421673215,-0.4502839587132675,0.3577060954176438,-0.29780043389515387,-0.5268574430805,-0.2713017769442072,-0.5791899916029505,0.8372428803294889,-0.08048311337120528,0.24300403626498995,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,1.2376477503229593,0.17599723936826683,-0.20390986248170156,0.4075933952307268,0.647065711660995,-0.698239089310039,0.30151912374237455,-0.01276124951615837,2.0894513169167794,-0.1788259901749585,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,4,1,1,0,3,0,4,0,8,2,2,0,4,1,0,10,12,1,3,4,2,4,4,4,2,6,0,0,1,3,2,7,2,1,0,4,5,2,2,4,1,8,4
4,1.4654433432244895,-1.2320920982080152,-0.9718080707618069,1.3375710239817546,-0.49741776281850353,-0.6052211201074962,-0.2890900255157855,-0.5633159080203556,-0.3871656805709112,-0.29780043389515387,1.0585539973217954,0.5282524378067663,0.31019167036536055,-0.7752535064732546,-0.08048311337120528,-0.4244871517825481,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,-0.751039548929461,-1.0295425363984048,-0.20390986248170156,-0.9183347288308786,-0.898055193925571,-0.4652354302615092,0.30151912374237455,0.15315712170111093,-0.7296317754632718,0.48919847295551927,-0.36073830000221996,-0.08882665379519085,2.2430600137749668,-0.05722693750605382,-0.09224353840482295,-1.875503680536721,1.7139053747950546,4,1,1,0,1,0,4,0,22,2,2,4,2,1,0,6,6,3,2,4,2,2,4,4,0,6,0,0,1,3,2,7,3,1,2,4,5,2,2,4,1,8,4
5,0.06135085413269498,0.32416458769777734,0.036504954842084596,-0.05487715581801731,-0.49741776281850353,-0.6380922668236797,-0.38376619773296416,-0.5633159080203556,-0.9650455539779613,-0.29780043389515387,0.47746524427391224,-0.6394580961657007,-0.9887075365205626,1.3462019168719477,-0.08048311337120528,0.3480720936428432,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,1.2376477503229593,0.17599723936826683,-0.20390986248170156,0.4075933952307268,0.647065711660995,-0.5040693734362642,0.30151912374237455,-0.15102655886388278,0.49980168426913935,0.5182430148307574,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.7731699072442236,1.7139053747950546,4,1,1,0,3,0,0,0,8,2,2,0,4,1,0,6,6,3,3,4,2,2,4,4,6,6,0,2,1,3,3,7,5,1,0,4,5,2,2,4,1,8,4
6,-0.8747108052618346,-0.06489958377867083,-0.3712612737304601,-0.05487715581801731,1.2989498509245574,-0.6052211201074962,-0.9991613171446254,-0.5633159080203556,1.0893943001497643,-0.29780043389515387,-0.7350427837393873,0.27528613257481993,0.07654055578046527,-0.7752535064732546,-0.08048311337120528,-0.6160818446480452,1.0674953411220947,-0.25815979925602506,0.7730834530212749,-0.751039548929461,0.17599723936826683,-0.20390986248170156,-0.2553706668000759,-0.898055193925571,-0.4652354302615092,0.30151912374237455,-0.24320343176236572,3.0526380401466304,-0.3966600542392447,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,0.7006637313975542,-1.1406144983417228,1.7139053747950546,4,1,1,0,3,0,4,0,8,2,2,0,2,1,0,6,6,3,3,2,2,2,4,4,0,6,0,0,1,3,3,7,3,1,0,4,5,2,2,0,3,8,4
7,0.06135085413269498,-0.2594316695168949,-0.2860744675633245,-0.05487715581801731,-0.49741776281850353,-0.8024480004045971,-0.5731185421673215,-0.5633159080203556,-0.9650455539779613,-0.29780043389515387,0.5369467701764514,-0.5807337753082845,-0.9233857195398393,0.8324862538197463,-0.08048311337120528,-0.04335792403935506,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,1.2376477503229593,0.17599723936826683,-0.20390986248170156,0.4075933952307268,0.647065711660995,-0.698239089310039,0.30151912374237455,-0.3676422101753177,-0.7296317754632718,0.3875425763921857,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.40572531614672447,1.7139053747950546,4,1,1,0,3,0,4,0,8,2,2,0,4,1,0,10,12,3,3,4,2,2,4,4,6,6,0,2,1,3,3,7,2,1,0,4,5,2,2,4,1,8,4
8,-0.8747108052618346,0.8104948020433376,0.07203310148998948,0.6413469340818686,-0.49741776281850353,-0.5394788266751293,-0.19441385329860683,-0.5633159080203556,0.43461026108017903,-0.29780043389515387,0.24869014464876138,0.5734249923124711,0.4634467025124424,-0.7752535064732546,-0.08048311337120528,-0.2988175145266844,1.0674953411220947,-0.25815979925602506,-1.0287196747072236,1.2376477503229593,-1.0295425363984048,-0.20390986248170156,-0.9183347288308786,0.647065711660995,-0.3875675439119993,0.30151912374237455,0.15315712170111093,0.7738792071394222,-0.7016277439292454,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-1.5080590894392218,1.7139053747950546,4,1,1,3,3,0,4,0,8,2,2,0,2,1,0,6,6,3,3,4,2,2,4,1,2,6,0,2,1,3,2,7,4,1,3,4,5,2,2,4,1,8,4
9,-0.8747108052618346,0.08099948052499722,-0.2864781965025053,-1.4473253356177893,-0.49741776281850353,0.1179441076485405,0.7523478688731797,-0.5633159080203556,0.8015529943842755,0.14364244914936547,-1.2680887658659887,-0.3706813968567576,-0.689734604954944,-0.7752535064732546,-0.08048311337120528,-1.2444300309273633,1.0674953411220947,-0.25815979925602506,-1.0287196747072236,-0.751039548929461,-1.0295425363984048,-0.20390986248170156,-1.5812987908616813,-0.898055193925571,0.38911131958309997,0.30151912374237455,0.2407251509546697,1.1497569527900957,-0.7016277439292454,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.7731699072442236,1.7139053747950546,4,1,1,3,3,0,0,0,12,2,2,0,2,1,0,8,9,3,3,4,1,4,4,4,0,5,0,4,1,3,3,7,3,1,0,4,5,2,2,2,1,8,4
10,1.4654433432244895,-2.0588534625954678,-0.7996176782012224,0.6413469340818686,-0.49741776281850353,-0.8353191471207806,-0.6204566282759107,-0.5633159080203556,1.3442766777741666,-0.29780043389515387,-0.4582249131929547,0.8105809034674208,0.45339719220771574,-0.7752535064732546,-0.08048311337120528,-0.3070581464778886,1.0674953411220947,-0.25815979925602506,0.7730834530212749,-0.751039548929461,-1.0295425363984048,-0.20390986248170156,-0.9183347288308786,0.647065711660995,-0.7370730324847939,0.30151912374237455,0.17620133992573167,0.8600178571843681,0.28588667982885213,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,3,1,1,0,3,0,2,0,12,2,2,4,2,1,0,7,8,3,2,4,2,2,4,4,2,1,0,0,1,3,2,7,1,1,0,4,5,2,2,4,1,8,4
11,2.4015050026190194,-2.3020185697682476,-1.6430074321497827,-0.05487715581801731,-0.49741776281850353,0.08507296093235701,0.7050097827645904,2.2850892145182637,-0.6222727013106617,-0.29780043389515387,-0.5199941900917454,-1.2718738592455667,-1.6921732578514301,0.42341637398188214,-0.08048311337120528,-1.0281134422082538,-0.8180684635959878,-0.25815979925602506,-1.0287196747072236,1.2376477503229593,-1.0295425363984048,-0.20390986248170156,-0.9183347288308786,-0.898055193925571,0.350277376408345,-0.9876740798247285,-0.9621830403705327,1.4238344756603785,-0.7016277439292454,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-1.5080590894392218,1.7139053747950546,5,1,1,3,3,0,4,0,2,2,2,3,4,1,0,6,6,1,3,4,1,4,4,4,5,6,0,4,1,3,3,7,3,5,3,4,5,2,2,4,1,0,4
12,2.4015050026190194,-2.3020185697682476,-1.6430074321497827,-0.7511012457179033,-0.49741776281850353,0.08507296093235701,0.7050097827645904,2.217270044934011,-0.30586699115623117,-0.29780043389515387,-0.7533447917093993,-1.1770114947835868,-1.5866533996518002,0.5732501090387743,-0.08048311337120528,-0.8117968534891442,-0.8180684635959878,-0.25815979925602506,-1.0287196747072236,1.2376477503229593,0.17599723936826683,-0.20390986248170156,-0.2553706668000759,-0.898055193925571,-0.659405146135284,-0.9876740798247285,-0.7040877962547805,-0.7296317754632718,-0.7016277439292454,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-1.1406144983417228,1.7139053747950546,5,1,1,3,3,0,4,0,2,2,2,3,4,1,0,6,6,1,3,4,1,4,4,4,5,6,0,4,1,3,3,7,3,5,3,4,5,2,2,4,1,8,4
13,2.4015050026190194,-2.15611950546458,-1.5218887503955614,-0.05487715581801731,0.40076604405302696,-0.04641162593237693,0.5156574383302331,-0.5633159080203556,0.16434705032326966,-0.29780043389515387,-0.4879656761442243,-0.431664345439459,-0.7575687995118491,0.6541127597043985,-0.08048311337120528,-0.061899345929564455,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,1.2376477503229593,0.17599723936826683,-0.20390986248170156,-0.2553706668000759,0.647065711660995,0.19494160370932517,0.30151912374237455,-0.15102655886388278,0.6250942661526971,-0.7016277439292454,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,4,1,1,3,3,0,2,0,13,2,2,3,4,1,0,8,2,3,3,4,1,4,4,4,0,6,0,4,1,3,2,7,5,1,3,4,5,2,2,4,1,8,4
14,1.4654433432244895,-2.15611950546458,-1.5218887503955614,0.6413469340818686,0.40076604405302696,-0.04641162593237693,0.5156574383302331,-0.5633159080203556,-0.9650455539779613,-0.29780043389515387,0.6444710670002723,-0.4745782722198784,-0.8053039734593008,-0.7752535064732546,-0.08048311337120528,-1.3391972983662113,-0.8180684635959878,-0.25815979925602506,-1.0287196747072236,-0.751039548929461,-1.0295425363984048,-0.20390986248170156,-1.5812987908616813,-0.898055193925571,0.19494160370932517,-0.9876740798247285,-0.7593939199938702,-0.7296317754632718,-0.265959615800673,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,4,1,1,3,3,0,2,0,13,2,2,3,2,1,0,8,2,3,3,4,1,2,4,4,6,6,0,0,1,3,3,7,3,1,3,4,5,2,2,4,1,8,4
15,0.06135085413269498,1.6372561664307899,0.6134336089313582,2.0337951138816406,-0.49741776281850353,-1.1640306142826156,-1.1411755754703934,0.35224288136705784,-0.9650455539779613,-0.29780043389515387,2.3694353181739096,1.2284270326451896,1.1819866893003999,0.9062139647207567,-0.08048311337120528,1.7469193673597516,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,1.2376477503229593,0.17599723936826683,-0.20390986248170156,2.3964855813231347,0.647065711660995,-1.1254124642323435,1.5907123273094776,1.2823238147075269,0.3980014614887486,1.2298342907740925,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-1.875503680536721,1.7139053747950546,4,1,1,0,3,0,4,0,16,2,2,0,4,1,0,10,12,4,0,4,2,0,4,4,6,6,0,0,1,3,0,7,2,1,0,4,5,2,2,4,1,6,5
16,-0.8747108052618346,1.2481919949543416,0.6184802206711174,1.3375710239817546,-0.49741776281850353,-1.1640306142826156,-1.1411755754703934,0.8834930431103717,-0.9650455539779613,-0.29780043389515387,2.26419877234634,1.1245301572820687,0.9734593504773214,-0.7752535064732546,-0.08048311337120528,0.11939455699692736,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,-0.751039548929461,0.17599723936826683,-0.20390986248170156,0.4075933952307268,-0.898055193925571,-1.1254124642323435,1.5907123273094776,1.8215585211636522,-0.7296317754632718,-0.19334826111257758,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,4,1,1,0,3,0,0,0,16,2,2,0,2,1,0,10,12,4,2,4,2,2,4,4,6,6,0,0,1,3,2,7,3,1,2,4,5,2,2,4,1,6,5
17,-0.8747108052618346,1.0536599092161176,0.343338948619445,2.0337951138816406,-0.49741776281850353,-1.0325460274178815,-0.9044851449274468,2.912416533172603,-0.7233467476099936,-0.29780043389515387,2.3648598161814065,1.472358826975995,1.3603654972092984,-0.7752535064732546,-0.08048311337120528,0.43665888711828804,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,-0.751039548929461,0.17599723936826683,-0.20390986248170156,0.4075933952307268,0.647065711660995,-0.9700766915333238,1.5907123273094776,1.18553809816412,0.7738792071394222,0.3730203054545666,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,4,1,1,3,3,0,4,0,16,4,2,0,2,3,0,10,12,1,2,4,2,0,4,4,2,6,0,0,1,3,0,7,2,1,0,4,5,2,2,4,1,8,4
18,-0.8747108052618346,0.5186966734360015,0.8685902984935842,1.3375710239817546,-0.49741776281850353,-1.0325460274178815,-0.951823231036036,0.7930674836647013,-0.9035222214479331,-0.29780043389515387,2.8361365214092173,1.7524286649113643,1.6719003166558255,-0.7752535064732546,-0.08048311337120528,0.6921184776056174,-0.8180684635959878,-0.25815979925602506,0.7730834530212749,-0.751039548929461,0.17599723936826683,-0.20390986248170156,1.0705574572615295,0.647065711660995,-0.9700766915333238,1.5907123273094776,0.9458782286280643,-0.7296317754632718,1.0265224976474252,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-1.5080590894392218,1.7139053747950546,4,1,1,0,3,0,4,0,16,2,2,0,2,3,0,5,5,1,2,4,2,0,4,4,2,6,0,0,1,3,0,7,2,1,2,4,5,2,2,4,1,8,4
19,-0.8747108052618346,2.026320337907238,0.9045221740806698,2.0337951138816406,-0.49741776281850353,-0.9668037339855146,-0.8571470588188574,5.625183316542716,2.05179500186949,-0.29780043389515387,2.1017684516124833,4.065263455603446,3.867718318238605,-0.7752535064732546,-0.08048311337120528,2.4926965589437295,1.0674953411220947,-0.25815979925602506,0.7730834530212749,1.2376477503229593,0.17599723936826683,-0.20390986248170156,2.3964855813231347,2.192186617247561,-0.8924088051838138,1.5907123273094776,2.2363544492068255,0.9931412254356483,1.4767128967136167,-0.36073830000221996,-0.08882665379519085,-0.3015430167709078,-0.05722693750605382,-0.09224353840482295,-0.038280725049225355,1.7139053747950546,4,1,1,3,1,0,4,1,16,2,2,0,2,3,0,10,12,1,0,4,2,0,4,1,2,6,0,0,1,3,0,7,2,1,0,4,5,2,2,4,1,8,4
